2021-06-04 12:42:10,882 INFO  Logger.cs: 70 - 
2021-06-04 12:50:51,122 INFO  ExportHelperExtension.cs: 1145 - Found 8 features of type [CoordSys] in UR3.SLDASM
2021-06-04 12:50:51,123 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-06-04 12:50:51,128 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2021-06-04 12:50:51,128 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link6-1
2021-06-04 12:50:51,139 INFO  ExportHelperExtension.cs: 1136 - Found 27 in link6-1
2021-06-04 12:50:51,139 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link6-1
2021-06-04 12:50:51,139 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link1-1
2021-06-04 12:50:51,140 INFO  ExportHelperExtension.cs: 1136 - Found 31 in link1-1
2021-06-04 12:50:51,140 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link1-1
2021-06-04 12:50:51,140 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link2^UR3-1
2021-06-04 12:50:51,141 INFO  ExportHelperExtension.cs: 1136 - Found 27 in link2^UR3-1
2021-06-04 12:50:51,141 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link2^UR3-1
2021-06-04 12:50:51,141 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link3^UR3-1
2021-06-04 12:50:51,141 INFO  ExportHelperExtension.cs: 1136 - Found 27 in link3^UR3-1
2021-06-04 12:50:51,142 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link3^UR3-1
2021-06-04 12:50:51,142 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link4^UR3-1
2021-06-04 12:50:51,142 INFO  ExportHelperExtension.cs: 1136 - Found 25 in link4^UR3-1
2021-06-04 12:50:51,143 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link4^UR3-1
2021-06-04 12:50:51,143 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from baselink-1
2021-06-04 12:50:51,143 INFO  ExportHelperExtension.cs: 1136 - Found 27 in baselink-1
2021-06-04 12:50:51,144 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in baselink-1
2021-06-04 12:50:51,144 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link5^UR3-1
2021-06-04 12:50:51,144 INFO  ExportHelperExtension.cs: 1136 - Found 25 in link5^UR3-1
2021-06-04 12:50:51,144 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link5^UR3-1
2021-06-04 12:50:51,145 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from UR3.SLDASM
2021-06-04 12:50:51,145 INFO  ExportHelperExtension.cs: 1136 - Found 75 in UR3.SLDASM
2021-06-04 12:50:51,146 INFO  ExportHelperExtension.cs: 1145 - Found 8 features of type [RefAxis] in UR3.SLDASM
2021-06-04 12:50:51,146 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-06-04 12:50:51,146 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2021-06-04 12:50:51,146 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link6-1
2021-06-04 12:50:51,147 INFO  ExportHelperExtension.cs: 1136 - Found 27 in link6-1
2021-06-04 12:50:51,147 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link6-1
2021-06-04 12:50:51,147 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link1-1
2021-06-04 12:50:51,147 INFO  ExportHelperExtension.cs: 1136 - Found 31 in link1-1
2021-06-04 12:50:51,148 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link1-1
2021-06-04 12:50:51,148 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link2^UR3-1
2021-06-04 12:50:51,148 INFO  ExportHelperExtension.cs: 1136 - Found 27 in link2^UR3-1
2021-06-04 12:50:51,148 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link2^UR3-1
2021-06-04 12:50:51,149 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link3^UR3-1
2021-06-04 12:50:51,149 INFO  ExportHelperExtension.cs: 1136 - Found 27 in link3^UR3-1
2021-06-04 12:50:51,149 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link3^UR3-1
2021-06-04 12:50:51,149 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link4^UR3-1
2021-06-04 12:50:51,150 INFO  ExportHelperExtension.cs: 1136 - Found 25 in link4^UR3-1
2021-06-04 12:50:51,150 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link4^UR3-1
2021-06-04 12:50:51,150 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from baselink-1
2021-06-04 12:50:51,151 INFO  ExportHelperExtension.cs: 1136 - Found 27 in baselink-1
2021-06-04 12:50:51,151 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in baselink-1
2021-06-04 12:50:51,151 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link5^UR3-1
2021-06-04 12:50:51,151 INFO  ExportHelperExtension.cs: 1136 - Found 25 in link5^UR3-1
2021-06-04 12:50:51,152 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link5^UR3-1
2021-06-04 12:50:51,191 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-06-04 12:58:00,098 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2021-06-04 12:58:00,111 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
